avgIDF,maxIDF,stdIDF,avgICTF,maxICTF,stdICTF,avgEntropy,maxEntropy,medianEntropy,stdEntropy,QS,SCS,sumSCQ,avgSCQ,maxSCQ,avgVAR,sumVAR,maxVAR,avgPMI,maxPMI,HS,PA,qclass
0.431121,1,0.225399,0.033565,1,0.16078,0,0,0,0,0,7513.047749,222.482153,2.927397,4.430093,0,0,0,0,0,0.552938,97.278487,1
0.442133,1,0.194227,0.036626,1,0.180626,0,0,0,0,0,9753.283927,193.153959,3.219233,4.344397,0,0,0,0,0,0.475517,788.490689,0
0.382868,0.925471,0.218817,0.033626,0.5,0.123153,0,0,0,0,0,24318.454841,132.086231,2.810345,4.055273,0,0,0,0,0,0.521928,4160.835425,1
0.42071,0.881878,0.172639,0.011062,0.25,0.038479,0,0,0,0,0,2069.309902,158.013788,3.038727,4.063876,0,0,0,0,0,0.467495,588.376027,0
0.397144,0.763795,0.19598,0.007738,0.090909,0.020696,0,0,0,0,0,3378.185986,185.659063,2.994501,4.750751,0,0,0,0,0,0.499295,1175.182022,0
0.398483,0.925471,0.224859,0.014017,0.5,0.061699,-0.020651,0,0,0.088696,0.023703,1262.035709,217.882253,2.905097,4.387129,1.087998,81.599851,38.058877,0,0,0.581692,600.300356,0
0.437544,1,0.189299,0.046303,1,0.202382,-0.031271,0,0,0.111908,0.018852,14021.402432,153.437057,3.196605,4.231353,0.926638,44.478621,40.361478,0,0,0.538848,3529.146339,0
0.411286,0.807368,0.202154,0.010063,0.166667,0.032128,0,0,0,0,0,1736.191669,81.221468,2.900767,3.958569,0,0,0,0,0,0.510608,1435.506977,0
0.34428,0.654086,0.143881,0.000515,0.004505,0.000905,0,0,0,0,0,190.878212,109.035231,3.115292,5.029891,0,0,0,0,0,0.543069,1332.373407,1
0.409964,0.925471,0.157623,0.010624,0.5,0.057573,0,0,0,0,0,739.893842,268.959486,3.240476,4.273019,0,0,0,0,0,0.534748,3296.496371,0
0.380876,0.742235,0.24763,0.009961,0.045455,0.016007,-0.107125,0,0,0.162058,0.061316,7923.930025,80.506492,2.515828,3.660639,1.596818,51.09819,28.6182,0.023648,11.72958,0.503237,25.998546,0
0.333034,0.521824,0.087828,0.00033,0.001092,0.00032,0,0,0,0,0,299.882522,76.884855,3.075394,4.080672,0,0,0,0,0,0.5473,1677.360298,0
0.40795,1,0.195952,0.030876,1,0.14729,0,0,0,0,0,2174.551162,173.498728,3.043837,4.750751,0,0,0,0,0,0.511398,4869.576002,1
0.390536,0.925471,0.195292,0.016268,0.5,0.077473,-0.01221,0,0,0.055267,0.00119,2375.24847,124.775487,2.970845,4.011156,0.028972,1.216814,0.608407,0,0,0.555023,181.637867,1
0.372243,0.649878,0.111328,0.002251,0.027778,0.006554,0,0,0,0,0,725.177224,183.437268,3.218198,4.133161,0,0,0,0,0,0.541933,106.93663,0
0.439539,0.807368,0.154881,0.012768,0.166667,0.042643,0,0,0,0,0,4168.003228,48.324756,3.22165,3.889746,0,0,0,0,0,0.481299,553.838006,0
0.407653,1,0.175375,0.022005,1,0.130185,0,0,0,0,0,2225.643384,179.721118,3.046121,4.231353,0,0,0,0,0,0.476871,1263.626858,0
0.409381,0.850951,0.216258,0.00771,0.090909,0.01987,-0.136847,0,0,0.200883,0.073854,1838.061548,141.540616,2.948763,4.011156,8.721276,418.621232,224.876566,0.00918,10.354725,0.473243,646.050789,0
0.422522,0.683539,0.137286,0.00188,0.009615,0.002997,0,0,0,0,0,2144.800508,90.498042,3.351779,3.960646,0,0,0,0,0,0.556786,3629.663803,0
0.362989,0.807368,0.149243,0.002152,0.032258,0.00544,0,0,0,0,0,499.092187,148.195973,3.024408,4.52669,0,0,0,0,0,0.518441,1279.082985,1
0.594213,0.850951,0.18987,0.042568,0.25,0.070002,0,0,0,0,0,98012.215892,216.966651,3.238308,4.516701,0,0,0,0,0,0.585042,1359.104504,0
0.387988,0.925471,0.195501,0.006022,0.25,0.03004,-0.011661,0,0,0.062177,0.01144,736.588148,234.799073,3.049339,4.627326,0.52123,40.134685,31.075063,0,0,0.538408,432.790829,1
0.435069,0.776451,0.214143,0.008988,0.1,0.021228,0,0,0,0,0,3667.045029,327.084229,3.0857,4.321177,0,0,0,0,0,0.525696,3000.619431,0
0.417357,1,0.201143,0.030742,1,0.15239,-0.025481,0,0,0.081642,0.009701,5497.054528,257.97276,2.999683,4.231353,0.536206,46.113694,11.779358,0,0,0.540698,1899.345909,0
0.375871,0.826964,0.141753,0.004393,0.076923,0.014848,0,0,0,0,0,1170.786978,121.503568,3.197462,4.283915,0,0,0,0,0,0.59198,1411.632405,0
0.402264,0.925471,0.29746,0.039835,0.333333,0.097144,0,0,0,0,0,12912.090766,28.617342,2.384779,3.434477,0,0,0,0,0,0.446157,828.967507,1
0.391993,0.850951,0.202464,0.005674,0.066667,0.0137,0,0,0,0,0,1295.240884,195.77556,2.922023,4.231353,0,0,0,0,0,0.523978,3798.472833,0
0.483627,1,0.22854,0.041612,1,0.17206,0,0,0,0,0,5372.323711,106.06356,3.030387,4.267892,0,0,0,0,0,0.504063,1139.861341,1
0.480185,1,0.235075,0.036242,0.5,0.118247,-0.00354,0,0,0.025278,0.001098,8277.90823,158.566504,3.109147,4.283915,1.10236,56.220385,56.220385,0,0,0.466839,1054.215108,0
0.435816,1,0.237549,0.021447,0.333333,0.068466,0,0,0,0,0,5128.257421,184.291732,2.925266,4.747936,0,0,0,0,0,0.548875,712.006774,1
0.381788,0.790801,0.177742,0.005756,0.076923,0.018474,-0.02513,0,0,0.091122,0.008603,1556.90311,146.054332,2.980701,4.238896,0.416542,20.410576,9.592685,0,0,0.552336,159.29651,0
0.396922,1,0.202452,0.039765,1,0.19201,0,0,0,0,0,11622.496316,151.924535,2.866501,4.264773,0,0,0,0,0,0.444705,555.619723,0
0.506254,1,0.166794,0.028928,0.5,0.10235,0,0,0,0,0,4868.851418,81.482118,3.395088,4.430093,0,0,0,0,0,0.482743,190.549157,1
0.37646,0.72429,0.111727,0.002289,0.047619,0.008771,0,0,0,0,0,674.769392,92.767564,3.198882,3.855054,0,0,0,0,0,0.519965,592.026894,0
0.452221,0.826964,0.171422,0.004911,0.1,0.013649,0,0,0,0,0,720.225887,216.601976,3.332338,4.495755,0,0,0,0,0,0.484623,563.87351,0
0.397712,0.881878,0.171102,0.010042,0.25,0.037151,0,0,0,0,0,2925.773301,331.631332,2.98767,4.23671,0,0,0,0,0,0.471669,1963.118264,1
0.390234,0.826964,0.199176,0.009393,0.125,0.031406,-0.030885,0,0,0.09272,0.004301,1473.685347,83.054831,3.076105,4.430093,3.300868,89.123434,44.154315,0,0,0.540366,714.091005,0
0.4092,0.742235,0.167526,0.006607,0.047619,0.015628,0,0,0,0,0,3139.008895,76.227549,3.176148,4.283915,0,0,0,0,0,0.51534,379.432651,1
0.383886,1,0.2192,0.055022,1,0.210323,0,0,0,0,0,18562.0854,124.572274,2.768273,4.380202,0,0,0,0,0,0.46134,435.508459,0
0.476308,1,0.231095,0.033081,1,0.117025,-0.056162,0,0,0.123057,0.04283,4211.351708,292.628127,2.986001,4.073065,2.471947,242.250779,33.488979,0,0,0.518559,2715.142796,1
0.506338,1,0.194827,0.046267,1,0.162916,0,0,0,0,0,6840.43126,134.192357,3.195056,4.344397,0,0,0,0,0,0.526641,1720.691088,0
0.363237,0.708921,0.166146,0.002705,0.02381,0.005913,0,0,0,0,0,931.344675,51.266762,2.848153,3.898929,0,0,0,0,0,0.479992,2224.854556,0
0.455881,0.925471,0.260953,0.032244,0.5,0.090919,0,0,0,0,0,5609.553981,90.611321,2.745798,3.911734,0,0,0,0,0,0.540472,762.48466,0
0.416017,0.925471,0.237466,0.030504,0.5,0.111082,0,0,0,0,0,6105.011126,216.989903,2.818051,4.387129,0,0,0,0,0,0.530695,1020.907666,0
0.502842,1,0.251295,0.049389,1,0.19394,-0.062578,0,0,0.141991,0.014368,15957.085543,171.29073,3.231901,5.203255,248.615705,13176.632375,2586.589674,0.008749,12.05571,0.597943,1978.474629,0
0.438104,1,0.203683,0.032828,1,0.171129,-0.014619,0,0,0.059357,0.002196,7613.952953,106.303542,3.126575,4.117095,4.066652,138.266163,69.133081,0,0,0.576728,326.962709,0
0.407687,1,0.226266,0.029661,1,0.147066,0,0,0,0,0,5333.539384,264.084367,2.870482,4.313987,0,0,0,0,0,0.476441,1919.44833,0
0.346328,0.672796,0.155471,0.000484,0.002725,0.000733,-0.013101,0,0,0.078605,0.016656,179.681736,112.659612,3.129434,5.029891,1.733881,62.41973,62.41973,0,0,0.539911,124.788338,0
0.395009,0.558516,0.130221,0.001342,0.005405,0.001789,0,0,0,0,0,5117.160298,135.609838,3.228806,3.806495,0,0,0,0,0,0.515688,1770.409397,1
0.476019,0.925471,0.199861,0.028332,0.5,0.085977,0,0,0,0,0,9746.537716,242.217901,3.105358,5.281206,0,0,0,0,0,0.49433,471.527147,0
0.407015,1,0.187554,0.022964,1,0.117605,0,0,0,0,0,2302.328433,333.231295,3.085475,4.750751,0,0,0,0,0,0.512793,664.562909,0
0.397712,0.881878,0.171102,0.010042,0.25,0.037151,0,0,0,0,0,2925.773301,331.631332,2.98767,4.23671,0,0,0,0,0,0.471669,1458.692738,0
0.458592,1,0.224944,0.045025,1,0.196281,0,0,0,0,0,7006.504291,80.611215,3.100431,4.196762,0,0,0,0,0,0.467254,669.56246,0
0.438834,1,0.236836,0.051487,1,0.194126,-0.008811,0,0,0.036808,0.000915,14689.986736,158.152146,2.928743,4.750751,0.083157,4.490473,4.490473,0,0,0.46495,3001.085738,0
0.31938,0.70199,0.148892,0.002262,0.041667,0.007284,-0.008989,0,0,0.047129,0.001464,585.867485,156.433749,2.79346,3.669168,0.153928,8.619982,4.309991,0,0,0.523542,594.759294,0
0.473963,0.850951,0.165147,0.0115,0.25,0.043043,0,0,0,0,0,2623.565124,251.907467,3.450787,4.865243,0,0,0,0,0,0.531398,686.432017,1
0.446421,1,0.220924,0.024411,0.5,0.095677,-0.046486,0,0,0.113067,0.014551,1895.979454,182.139217,3.087105,4.344397,5.322609,314.033941,69.097018,0,0,0.529204,1458.660298,0
0.384394,0.569592,0.08729,0.000579,0.003571,0.000655,0,0,0,0,0,322.392082,108.39452,3.387329,4.283915,0,0,0,0,0,0.529103,214.523175,0
0.493129,0.881878,0.225885,0.016978,0.125,0.031585,0,0,0,0,0,2369.939258,111.788177,3.021302,4.075839,0,0,0,0,0,0.478454,218.566595,0
0.362625,0.556777,0.086323,0.000283,0.001631,0.000319,-0.223719,0,-0.155955,0.237523,0.061591,437.5591,81.68694,3.403623,4.155719,423.457006,10162.968156,1914.442418,0.484947,11.186465,0.616138,106.618536,0
0.386924,0.807368,0.183651,0.007664,0.111111,0.023846,0,0,0,0,0,1120.388981,101.114587,3.064078,4.231353,0,0,0,0,0,0.529258,1188.167163,1
0.339251,0.550093,0.129749,0.001582,0.006289,0.002674,0,0,0,0,0,2639.629577,25.578252,2.842028,3.338461,0,0,0,0,0,0.483481,250.113986,1
0.439165,0.925471,0.20098,0.01802,0.5,0.079455,0,0,0,0,0,2343.797086,126.787451,3.169686,4.231353,0,0,0,0,0,0.516924,363.804439,0
0.453719,0.925471,0.177394,0.014082,0.5,0.065619,0,0,0,0,0,2350.02218,558.676807,3.365523,4.750751,0,0,0,0,0,0.520375,1467.415618,0
0.349172,0.925471,0.19388,0.010163,0.5,0.063115,0,0,0,0,0,756.699331,174.475411,2.769451,4.231353,0,0,0,0,0,0.536177,324.743748,0
0.345122,0.925471,0.183609,0.007539,0.333333,0.043704,0,0,0,0,0,893.505595,159.671002,2.752948,3.812219,0,0,0,0,0,0.504261,371.125056,1
0.483667,0.689344,0.151383,0.005211,0.041667,0.009486,0,0,0,0,0,2291.233791,117.933594,3.468635,4.750751,0,0,0,0,0,0.534309,3059.62653,1
0.311793,0.70199,0.144759,0.002315,0.041667,0.007891,0,0,0,0,0,562.74356,204.596284,2.764815,4.006354,0,0,0,0,0,0.499275,315.698934,0
0.408326,0.925471,0.243755,0.018265,0.142857,0.048637,0,0,0,0,0,17558.463704,45.965943,2.872871,3.67432,0,0,0,0,0,0.543176,271.008501,0
0.383972,0.776451,0.1885,0.004116,0.05,0.011074,0,0,0,0,0,658.275306,85.563132,2.950453,4.321177,0,0,0,0,0,0.48586,1680.421029,1
0.413201,1,0.203198,0.034068,1,0.168742,0,0,0,0,0,7662.577867,210.615515,3.052399,4.006354,0,0,0,0,0,0.492665,997.324045,0
0.437328,0.850951,0.154659,0.011592,0.25,0.049712,-0.020362,0,0,0.076768,0.005674,2926.497715,83.500762,3.34003,4.117095,0.399338,9.983445,9.983445,0,0,0.565754,627.431852,0
0.420678,0.790801,0.159249,0.007908,0.142857,0.02745,-0.004216,0,0,0.036264,0.00421,1961.546456,238.915932,3.228594,4.430093,2.674944,197.94583,197.94583,0,0,0.518702,429.59822,1
0.418859,1,0.171153,0.024203,1,0.139816,0,0,0,0,0,3902.750094,314.389005,3.112762,4.231353,0,0,0,0,0,0.480952,1635.099257,0
0.355546,0.71633,0.150767,0.003723,0.04,0.010557,0,0,0,0,0,2004.689607,84.045966,3.001642,3.831695,0,0,0,0,0,0.503884,502.796479,0
0.415608,1,0.20872,0.021977,1,0.115688,-0.19072,0,0,0.2511,0.335957,2183.44823,274.913866,2.956063,5.029891,6.639178,617.443557,135.290222,0.009844,10.770875,0.548119,3250.644023,0
0.433606,0.807368,0.155092,0.006755,0.111111,0.023029,-0.013394,0,0,0.068297,0.007413,1231.668276,87.263881,3.356303,4.946808,6.400246,166.406391,166.406391,0,0,0.544347,1256.229026,0
0.392143,0.776451,0.188957,0.003966,0.045455,0.008907,0,0,0,0,0,756.895922,227.437144,2.992594,4.627326,0,0,0,0,0,0.480061,703.867973,1
0.363475,0.776451,0.157922,0.002332,0.0625,0.00904,0,0,0,0,0,459.589185,292.025069,3.010568,4.750751,0,0,0,0,0,0.518366,1741.431677,1
0.481176,0.752474,0.163376,0.016323,0.076923,0.029545,0,0,0,0,0,16514.462226,41.000684,3.153899,3.596703,0,0,0,0,0,0.491783,193.601517,0
0.389567,1,0.194763,0.013464,0.5,0.062991,0,0,0,0,0,1103.235946,662.390489,2.905221,4.750751,0,0,0,0,0,0.494209,1981.816174,0
0.417113,0.649878,0.150373,0.002077,0.029412,0.004973,0,0,0,0,0,469.278046,134.756767,3.368919,4.489413,0,0,0,0,0,0.509452,2252.917775,0
0.491223,0.925471,0.198493,0.024075,0.25,0.068347,0,0,0,0,0,7256.390197,40.785212,3.137324,4.387129,0,0,0,0,0,0.487864,1187.512307,0
0.361929,0.776451,0.168977,0.003019,0.0625,0.010804,-0.018365,0,0,0.077659,0.010067,720.850765,197.719231,2.951033,4.273019,0.547296,36.668817,17.430094,0,0,0.547231,1621.396102,0
0.421621,0.925471,0.23366,0.025692,0.5,0.086366,-0.004811,0,0,0.040825,0.004942,5316.820433,202.638423,2.814423,4.017048,0.734821,52.907142,52.907142,0,0,0.538116,881.169084,0
0.365744,0.678033,0.171015,0.002668,0.017857,0.005302,0,0,0,0,0,1950.333552,152.599934,2.934614,4.231353,0,0,0,0,0,0.523687,2334.543373,0
0.42198,1,0.234178,0.03254,1,0.15461,0,0,0,0,0,3873.293536,121.094759,2.883209,4.231353,0,0,0,0,0,0.479897,1634.048622,0
0.362058,0.663033,0.160342,0.002169,0.030303,0.005888,0,0,0,0,0,607.378947,103.436839,2.955338,4.110269,0,0,0,0,0,0.488514,1134.140156,0
0.368892,1,0.182172,0.01996,0.5,0.092223,0,0,0,0,0,5331.971821,170.344604,2.936976,4.231353,0,0,0,0,0,0.462359,125.938021,0
0.44943,0.925471,0.21005,0.016789,0.25,0.054209,0,0,0,0,0,5846.153672,125.28422,3.055713,4.387129,0,0,0,0,0,0.510533,590.191632,1
0.348771,0.763795,0.148054,0.003392,0.066667,0.012149,-0.007604,0,0,0.055358,0.004576,818.67647,154.498829,2.915072,4.380202,0.024569,1.302145,1.302145,0,0,0.539249,558.907421,1
0.395411,0.70199,0.139186,0.001997,0.013889,0.004037,0,0,0,0,0,799.278558,153.359001,3.262957,4.575305,0,0,0,0,0,0.521036,207.198752,0
0.411881,0.925471,0.196123,0.016589,0.5,0.077169,0,0,0,0,0,3160.878545,260.347424,3.099374,4.387129,0,0,0,0,0,0.503399,597.678725,0
0.397564,1,0.163213,0.016876,1,0.112638,-0.009056,0,0,0.056551,0.003752,1561.482738,243.525498,3.082601,4.231353,0.100977,7.977179,3.98859,0,0,0.500786,235.204248,1
0.347886,0.925471,0.178697,0.007525,0.5,0.051375,-0.017788,0,0,0.083491,0.037705,585.416764,271.643921,2.829624,4.231353,1.259717,120.932832,104.638318,0,0,0.560251,1833.955055,0
0.41439,0.71633,0.152921,0.004829,0.04,0.012019,-0.021905,0,0,0.072649,0.001281,1698.262122,36.337076,3.303371,3.831695,0.20111,2.212215,2.212215,0,0,0.545274,120.694552,0
0.427153,0.881878,0.246828,0.027197,0.25,0.062108,-0.02117,0,0,0.092275,0.016381,26384.815696,98.362113,2.732281,4.694348,23.83709,858.135227,847.230783,0,0,0.545718,25.629081,0
0.438063,1,0.195438,0.022092,0.5,0.089244,0,0,0,0,0,6057.129532,194.751448,3.141152,4.638274,0,0,0,0,0,0.511192,970.926821,0
0.33696,0.618001,0.153341,0.001516,0.019231,0.003429,-0.111803,0,0,0.197942,0.061591,533.749365,112.92515,2.823129,3.770012,4.422376,176.89503,35.125316,0.015521,12.106474,0.593827,2300.774998,1
0.353799,0.763795,0.154433,0.003987,0.066667,0.012813,0,0,0,0,0,851.662913,157.068048,2.908668,4.380202,0,0,0,0,0,0.543467,872.488452,0
0.42194,0.925471,0.204544,0.017203,0.5,0.06287,-0.031123,0,0,0.082933,0.004301,3617.833194,205.912338,2.984237,4.011156,0.290711,20.059091,5.538924,0,0,0.510557,286.375993,0
0.403571,0.881878,0.182959,0.012649,0.25,0.048919,0,0,0,0,0,3741.594741,160.981074,3.09579,4.575305,0,0,0,0,0,0.491971,87.489018,0
0.393694,1,0.215096,0.027856,1,0.136754,0,0,0,0,0,1982.523886,184.810045,2.800152,4.428517,0,0,0,0,0,0.519775,3129.97556,0
0.412524,0.807368,0.188767,0.006103,0.045455,0.011717,-0.123675,0,0,0.218726,0.256154,4098.717076,126.117076,3.152927,4.209486,2.102624,84.104976,11.790695,0.012566,9.80181,0.524907,2104.951916,0
0.409742,1,0.207257,0.04616,1,0.174,-0.012281,0,0,0.083796,0.084378,7717.279894,271.614082,2.889512,4.140293,2.590735,243.52909,178.23421,0.001952,8.533014,0.499994,2011.038574,1
0.496109,1,0.229125,0.088249,1,0.267226,0,0,0,0,0,46656.216537,82.490888,3.055218,4.080672,0,0,0,0,0,0.535943,331.351959,0
0.471239,0.925471,0.211232,0.018812,0.25,0.058372,-0.017305,0,0,0.07238,0.009792,7366.109781,109.050198,3.11572,4.387129,1.369777,47.942202,25.908996,0,0,0.499643,1375.858953,0
0.405989,1,0.219341,0.034022,1,0.160767,0,0,0,0,0,8743.508949,216.227182,2.845095,4.264846,0,0,0,0,0,0.549062,104.689125,0
0.3788,0.925471,0.208039,0.015734,0.333333,0.067743,0,0,0,0,0,2797.783746,66.904796,2.7877,3.812219,0,0,0,0,0,0.49337,77.535251,0
0.386467,0.579792,0.090789,0.000829,0.005236,0.001227,0,0,0,0,0,423.83708,126.374352,3.325641,4.283915,0,0,0,0,0,0.494515,307.960155,0
0.431482,1,0.203056,0.02059,0.5,0.085967,0,0,0,0,0,5260.779723,207.779317,3.101184,4.638274,0,0,0,0,0,0.515956,2263.165055,1
0.437239,0.752474,0.168354,0.010536,0.076923,0.023658,-0.033988,0,0,0.087789,0.002288,5936.288167,69.461208,3.157328,3.695707,0.196014,4.312298,3.848,0,0,0.554546,102.467702,0
0.388454,0.925471,0.168107,0.002002,0.018519,0.004271,0,0,0,0,0,587.593589,183.327267,3.160815,4.617158,0,0,0,0,0,0.540671,1047.43328,0
0.474734,0.925471,0.215864,0.032892,0.5,0.108186,0,0,0,0,0,2927.007136,189.234363,3.262661,5.178119,0,0,0,0,0,0.533932,553.604971,0
0.457083,1,0.221593,0.035328,1,0.157428,0,0,0,0,0,6795.084261,250.068428,3.012873,4.349328,0,0,0,0,0,0.514504,1399.264685,0
0.392156,0.925471,0.198809,0.004185,0.058824,0.012906,0,0,0,0,0,1732.269747,129.145658,3.149894,4.617158,0,0,0,0,0,0.525202,1215.38059,0
0.354227,0.763795,0.130012,0.001541,0.018182,0.00389,-0.017319,0,0,0.105005,0.162899,375.637183,179.7789,3.0471,3.93225,0.200267,11.815755,11.54839,0,0,0.52749,1593.154397,0
0.367602,0.925471,0.188997,0.009512,0.142857,0.035198,0,0,0,0,0,6945.300193,138.934453,2.956052,4.23671,0,0,0,0,0,0.533074,622.708157,1
0.358182,0.72429,0.101226,0.001315,0.047619,0.006133,0,0,0,0,0,401.359109,190.543519,3.175725,4.123264,0,0,0,0,0,0.509964,267.306933,0
0.366951,0.790801,0.14562,0.005298,0.125,0.022291,0,0,0,0,0,1283.130594,192.432468,3.006757,4.349328,0,0,0,0,0,0.494897,208.760192,1
0.393058,0.881878,0.213948,0.008081,0.111111,0.020928,0,0,0,0,0,3205.93876,117.504188,2.865956,4.157546,0,0,0,0,0,0.452624,762.560737,0
0.474217,0.807368,0.224258,0.015534,0.111111,0.034402,0,0,0,0,0,10290.724885,129.458346,3.236459,4.430093,0,0,0,0,0,0.500113,158.64654,0
0.417588,1,0.240994,0.064847,1,0.232612,0,0,0,0,0,15626.290164,411.780773,2.80123,4.750751,0,0,0,0,0,0.453139,455.571318,0
0.485571,1,0.226617,0.065182,1,0.223477,0,0,0,0,0,6679.897203,119.84471,3.072941,4.273019,0,0,0,0,0,0.490443,4478.570954,1
0.373251,0.790801,0.143144,0.005055,0.125,0.020669,0,0,0,0,0,1133.029816,237.885174,3.04981,4.349328,0,0,0,0,0,0.460045,1077.394251,0
0.41688,0.511209,0.066153,0.00104,0.005236,0.001279,0,0,0,0,0,731.898319,47.753906,3.410993,3.949104,0,0,0,0,0,0.464855,1307.641426,0
0.471024,1,0.223337,0.040677,1,0.150174,0,0,0,0,0,5770.396445,396.241908,3.048015,4.750751,0,0,0,0,0,0.492175,873.491311,0
0.366329,0.612045,0.109764,0.001117,0.013514,0.003028,0,0,0,0,0,601.488289,118.382608,3.19953,4.283915,0,0,0,0,0,0.505328,55.352228,1
0.469642,1,0.212852,0.06263,1,0.224552,-0.029127,0,0,0.087286,0.003569,25475.782858,121.667311,3.119675,4.080672,3.190098,124.413822,31.103456,0,0,0.568085,424.935723,0
0.472735,1,0.218788,0.057274,1,0.181155,0,0,0,0,0,10770.790757,127.958272,3.046626,4.231353,0,0,0,0,0,0.527976,616.896871,0
0.452128,1,0.274806,0.015574,0.142857,0.0362,0,0,0,0,0,4617.78921,69.984774,2.916032,4.161731,0,0,0,0,0,0.502346,1413.389182,0
0.402621,0.790801,0.170354,0.007321,0.142857,0.026468,0,0,0,0,0,1689.306207,249.96611,3.124576,4.430093,0,0,0,0,0,0.51866,1293.777544,0
0.49973,1,0.2424,0.100172,1,0.2833,-0.021721,0,0,0.084899,0.018852,56338.382137,212.88497,3.085289,4.659721,3.348181,231.024514,112.512155,0,0,0.574682,2693.02132,0
0.379047,0.752474,0.13244,0.001523,0.022222,0.004048,0,0,0,0,0,447.407743,193.509036,3.172279,3.934197,0,0,0,0,0,0.55507,22.16266,0
0.452782,0.752474,0.177236,0.005013,0.035714,0.008729,-0.057757,0,0,0.147025,0.018578,1868.519338,96.504501,3.327741,4.334545,5.070381,147.041046,109.336375,0,0,0.542053,975.227098,1
0.403041,0.742235,0.191858,0.004121,0.045455,0.008599,0,0,0,0,0,544.741695,98.403327,2.981919,4.627326,0,0,0,0,0,0.4759,950.563792,0
0.481859,0.925471,0.231995,0.026115,0.25,0.066185,-0.09538,0,0,0.150532,0.017846,13773.98777,91.360183,3.150351,4.019607,16.614416,481.818078,100.123962,0.033062,13.423253,0.550601,356.279145,0
0.517579,0.881878,0.206252,0.044981,0.333333,0.097263,-0.020334,0,0,0.056843,0.003844,44719.907687,165.616744,3.184937,4.380202,0.653578,33.986043,12.277591,0,0,0.501446,1648.904974,1
0.397314,0.850951,0.227332,0.006937,0.066667,0.015145,0,0,0,0,0,1023.451978,75.184527,2.784612,3.897241,0,0,0,0,0,0.514482,2594.1226,0
0.439538,0.925471,0.194065,0.014187,0.5,0.072244,-0.067188,0,0,0.128376,0.033495,1793.479961,156.573217,3.261942,6.375454,551.470545,26470.586137,24898.544723,0.019516,11.746711,0.543284,641.857028,0
0.386625,0.807368,0.19867,0.009809,0.166667,0.03226,0,0,0,0,0,2768.821708,162.185587,2.896171,4.387129,0,0,0,0,0,0.53035,56.248127,0
0.418099,0.925471,0.168361,0.016987,0.5,0.079495,0,0,0,0,0,2727.338302,127.708086,3.192702,4.321177,0,0,0,0,0,0.567481,795.032258,0
0.373114,0.638165,0.119933,0.001269,0.011628,0.002645,0,0,0,0,0,398.457439,178.386855,3.18548,4.133161,0,0,0,0,0,0.499732,4425.793904,0
0.376314,0.752474,0.133419,0.001449,0.022222,0.004001,0,0,0,0,0,396.024878,98.310399,3.171303,3.88769,0,0,0,0,0,0.559675,401.111116,0
0.36022,0.649878,0.165047,0.001391,0.008264,0.00224,-0.015886,0,0,0.074294,0.010158,1347.545744,132.880519,3.020012,4.52669,3.678941,161.873423,152.285017,0,0,0.537091,789.120618,0
0.417402,0.925471,0.20891,0.030324,0.5,0.100538,-0.097547,0,0,0.204731,0.129404,4351.431903,195.756691,2.878775,4.063876,2.85348,194.036669,74.791186,0.004485,10.217916,0.532709,629.435485,0
0.321534,0.627608,0.136691,0.000961,0.009259,0.002063,0,0,0,0,0,382.598128,133.136412,2.83269,4.231353,0,0,0,0,0,0.505742,38.444141,0
0.402957,1,0.189832,0.049292,1,0.197889,-0.042178,0,0,0.131567,0.017022,6276.455589,94.47391,3.047545,4.283915,1.070102,33.173148,14.335041,0,0,0.617404,440.382083,0
0.538627,1,0.260498,0.086829,1,0.237934,0,0,0,0,0,23062.60153,209.613277,3.037874,4.430093,0,0,0,0,0,0.533487,1336.247037,0
0.432186,0.881878,0.163677,0.006266,0.083333,0.014409,0,0,0,0,0,2721.631439,120.109945,3.160788,4.144614,0,0,0,0,0,0.45036,484.367015,0
0.385698,0.881878,0.167801,0.007697,0.25,0.031906,-0.074456,0,0,0.175032,0.106983,1172.74877,227.614516,2.956033,4.063876,0.798093,61.453159,30.931847,0.003951,11.561274,0.495867,562.505874,0
0.432207,0.881878,0.247297,0.01008,0.055556,0.019172,-0.004759,0,0,0.033984,0.001098,5052.264375,144.577745,2.834858,4.129623,0.325536,16.602361,16.602361,0,0,0.5002,191.228242,0
0.415812,0.925471,0.184236,0.012436,0.5,0.065667,0,0,0,0,0,1270.968335,187.381792,3.175963,4.344397,0,0,0,0,0,0.5494,200.247282,1
0.333209,0.807368,0.166986,0.001243,0.010638,0.002677,0,0,0,0,0,384.531359,132.370185,2.877613,5.281206,0,0,0,0,0,0.4958,65.002878,0
0.38092,0.658466,0.195397,0.000702,0.002008,0.000841,0,0,0,0,0,1142.489536,25.927877,3.240985,4.747936,0,0,0,0,0,0.474838,363.741694,0
0.382743,0.807368,0.148476,0.008052,0.166667,0.03385,0,0,0,0,0,2844.12684,147.467136,3.137599,4.334545,0,0,0,0,0,0.495181,28.059583,1
0.393389,0.667804,0.140899,0.001549,0.0125,0.002931,0,0,0,0,0,540.229539,132.50514,3.231833,4.489413,0,0,0,0,0,0.505291,1058.372747,0
0.427739,1,0.19434,0.039717,1,0.185163,0,0,0,0,0,15346.034274,262.438264,3.087509,4.049172,0,0,0,0,0,0.425627,172.034882,0
